detail_id,transaction_id,item_id,quantity,payment_date,customer_id
5489,T0000005334,S002,2,2019-06-21 08:44:28,HD619719
5490,T0000005335,S005,1,2019-06-21 10:24:00,AS473535
5491,T0000005335,S003,1,2019-06-21 10:24:00,AS473535
5492,T0000005335,S005,1,2019-06-21 10:24:00,AS473535
5493,T0000005336,S004,1,2019-06-21 11:17:11,PL396593
5494,T0000005336,S004,1,2019-06-21 11:17:11,PL396593
5495,T0000005336,S005,1,2019-06-21 11:17:11,PL396593
5496,T0000005337,S001,1,2019-06-21 11:29:12,PL901751
5497,T0000005338,S001,3,2019-06-21 11:49:01,AS215309
5498,T0000005339,S001,1,2019-06-21 11:49:49,IK617484
5499,T0000005340,S005,1,2019-06-21 12:04:45,AS970810
5500,T0000005341,S001,4,2019-06-21 12:28:56,TS925945
5501,T0000005342,S001,4,2019-06-21 13:29:38,OA590881
5502,T0000005343,S003,1,2019-06-21 13:34:13,HI680854
5503,T0000005344,S005,1,2019-06-21 14:22:19,AS548544
5504,T0000005345,S002,1,2019-06-21 14:29:31,HI101829
5505,T0000005346,S002,1,2019-06-21 14:34:18,TS419694
5506,T0000005347,S004,1,2019-06-21 14:34:32,AS494168
5507,T0000005348,S001,3,2019-06-21 15:34:12,HI939855
5508,T0000005349,S001,1,2019-06-21 17:15:09,PL928577
5509,T0000005350,S001,2,2019-06-21 17:20:14,OA252665
5510,T0000005351,S005,1,2019-06-21 18:22:53,HI969840
5511,T0000005352,S005,1,2019-06-21 19:18:07,HD471103
5512,T0000005353,S005,1,2019-06-21 19:20:35,IK040751
5513,T0000005354,S002,1,2019-06-21 19:47:53,PL881347
5514,T0000005355,S002,1,2019-06-21 22:05:15,HI748457
5515,T0000005356,S002,1,2019-06-21 22:41:41,HD074404
5516,T0000005357,S004,1,2019-06-21 22:51:39,OA103624
5517,T0000005358,S005,1,2019-06-21 23:19:09,IK613660
5518,T0000005359,S002,1,2019-06-21 23:39:58,IK825670
5519,T0000005360,S005,1,2019-06-22 00:01:07,GD098828
5520,T0000005361,S001,1,2019-06-22 00:26:12,TS519969
5521,T0000005362,S001,1,2019-06-22 00:59:34,AS647421
5522,T0000005363,S004,1,2019-06-22 02:03:30,OA497830
5523,T0000005364,S004,1,2019-06-22 03:35:16,HD580454
5524,T0000005365,S002,1,2019-06-22 03:50:26,IK163905
5525,T0000005366,S001,1,2019-06-22 04:16:00,TS508850
5526,T0000005367,S004,2,2019-06-22 04:25:35,HD378274
5527,T0000005368,S005,1,2019-06-22 05:34:28,HD084175
5528,T0000005369,S005,1,2019-06-22 05:50:54,GD283718
5529,T0000005370,S005,1,2019-06-22 06:53:55,OA512978
5530,T0000005371,S001,1,2019-06-22 07:08:56,IK364005
5531,T0000005372,S003,1,2019-06-22 07:19:45,IK559596
5532,T0000005373,S001,1,2019-06-22 07:32:13,OA591930
5533,T0000005374,S001,3,2019-06-22 08:59:13,TS935837
5534,T0000005375,S002,1,2019-06-22 09:03:34,PL650353
5535,T0000005376,S005,1,2019-06-22 10:25:53,TS721551
5536,T0000005377,S002,1,2019-06-22 10:30:06,AS030404
5537,T0000005378,S002,1,2019-06-22 10:35:04,IK686461
5538,T0000005379,S001,1,2019-06-22 10:39:09,HD253398
5539,T0000005380,S005,1,2019-06-22 11:10:12,PL995866
5540,T0000005381,S003,1,2019-06-22 11:53:30,AS383234
5541,T0000005382,S001,1,2019-06-22 11:56:45,GD030141
5542,T0000005383,S005,1,2019-06-22 14:09:20,AS105107
5543,T0000005383,S001,1,2019-06-22 14:09:20,AS105107
5544,T0000005384,S002,2,2019-06-22 14:11:40,TS035648
5545,T0000005385,S005,1,2019-06-22 14:20:20,GD277267
5546,T0000005386,S005,1,2019-06-22 14:25:52,PL980829
5547,T0000005387,S005,1,2019-06-22 14:41:21,PL433500
5548,T0000005388,S005,1,2019-06-22 15:27:15,AS108195
5549,T0000005389,S002,1,2019-06-22 17:19:47,PL635475
5550,T0000005390,S003,2,2019-06-22 18:14:04,AS771185
5551,T0000005390,S002,2,2019-06-22 18:14:04,AS771185
5552,T0000005391,S002,1,2019-06-22 18:32:00,AS926099
5553,T0000005392,S005,1,2019-06-22 18:54:16,TS753499
5554,T0000005393,S001,1,2019-06-22 18:57:11,AS220894
5555,T0000005394,S001,1,2019-06-22 19:35:12,AS925147
5556,T0000005395,S005,1,2019-06-22 19:38:41,OA368057
5557,T0000005396,S005,1,2019-06-22 19:54:03,GD192169
5558,T0000005397,S002,1,2019-06-22 20:03:39,IK743897
5559,T0000005398,S002,1,2019-06-22 21:11:16,AS840069
5560,T0000005399,S001,3,2019-06-22 21:19:11,PL309891
5561,T0000005399,S005,1,2019-06-22 21:19:11,PL309891
5562,T0000005400,S005,1,2019-06-22 21:34:50,HI375298
5563,T0000005401,S001,1,2019-06-22 22:16:05,TS007439
5564,T0000005401,S002,1,2019-06-22 22:16:05,TS007439
5565,T0000005402,S003,1,2019-06-23 00:46:59,IK341016
5566,T0000005403,S004,1,2019-06-23 01:31:44,AS275753
5567,T0000005404,S005,1,2019-06-23 03:22:50,IK699204
5568,T0000005405,S005,1,2019-06-23 03:26:19,OA252665
5569,T0000005406,S002,1,2019-06-23 04:29:39,IK241354
5570,T0000005407,S002,1,2019-06-23 04:48:41,TS356315
5571,T0000005408,S002,1,2019-06-23 04:50:39,HI904723
5572,T0000005409,S002,1,2019-06-23 05:26:51,IK785510
5573,T0000005410,S001,1,2019-06-23 08:08:47,HD639099
5574,T0000005411,S002,1,2019-06-23 09:01:35,AS460655
5575,T0000005412,S005,1,2019-06-23 11:14:07,IK107909
5576,T0000005413,S005,1,2019-06-23 11:36:19,AS929514
5577,T0000005414,S001,1,2019-06-23 12:06:32,TS098760
5578,T0000005415,S005,1,2019-06-23 12:08:31,OA316605
5579,T0000005416,S004,1,2019-06-23 12:14:14,OA386824
5580,T0000005417,S005,1,2019-06-23 12:19:16,OA725438
5581,T0000005418,S001,3,2019-06-23 12:36:07,TS884681
5582,T0000005419,S001,1,2019-06-23 14:20:18,OA607825
5583,T0000005420,S005,1,2019-06-23 14:41:12,HI506119
5584,T0000005421,S002,1,2019-06-23 15:01:55,OA057829
5585,T0000005422,S003,1,2019-06-23 16:21:42,PL242307
5586,T0000005423,S001,2,2019-06-23 17:03:40,HI978950
5587,T0000005424,S003,1,2019-06-23 18:50:30,TS372874
5588,T0000005424,S003,1,2019-06-23 18:50:30,TS372874
5589,T0000005425,S004,1,2019-06-23 19:00:06,AS670699
5590,T0000005426,S003,1,2019-06-23 19:39:42,PL995085
5591,T0000005427,S004,1,2019-06-23 19:43:16,TS805246
5592,T0000005428,S003,1,2019-06-23 21:57:51,OA930488
5593,T0000005429,S002,1,2019-06-23 22:13:40,TS569600
5594,T0000005430,S003,1,2019-06-23 22:17:08,AS210846
5595,T0000005431,S001,1,2019-06-23 22:32:47,AS450151
5596,T0000005432,S003,1,2019-06-23 22:49:56,HD472114
5597,T0000005433,S001,1,2019-06-23 23:08:49,TS369665
5598,T0000005434,S004,1,2019-06-23 23:43:52,OA768446
5599,T0000005434,S001,1,2019-06-23 23:43:52,OA768446
5600,T0000005435,S005,1,2019-06-24 01:17:12,IK951311
5601,T0000005436,S002,2,2019-06-24 01:52:51,OA476099
5602,T0000005437,S005,1,2019-06-24 02:58:50,HI374524
5603,T0000005438,S001,1,2019-06-24 02:59:37,HI949100
5604,T0000005439,S002,1,2019-06-24 03:00:47,TS133757
5605,T0000005440,S001,1,2019-06-24 03:01:03,TS408289
5606,T0000005441,S003,1,2019-06-24 04:32:02,IK357689
5607,T0000005442,S005,1,2019-06-24 04:49:05,OA103150
5608,T0000005443,S002,1,2019-06-24 05:07:23,OA368057
5609,T0000005444,S001,2,2019-06-24 06:01:58,TS624020
5610,T0000005445,S004,1,2019-06-24 06:24:45,HI886725
5611,T0000005446,S001,3,2019-06-24 06:34:32,GD518115
5612,T0000005447,S002,1,2019-06-24 08:42:05,HD293897
5613,T0000005448,S002,1,2019-06-24 09:03:19,PL407755
5614,T0000005449,S005,1,2019-06-24 09:37:21,TS034873
5615,T0000005450,S005,1,2019-06-24 09:41:17,HI864224
5616,T0000005451,S005,1,2019-06-24 09:46:06,IK943660
5617,T0000005452,S001,1,2019-06-24 10:04:42,HI755349
5618,T0000005453,S001,1,2019-06-24 11:18:24,PL195594
5619,T0000005454,S003,1,2019-06-24 11:27:10,OA441503
5620,T0000005455,S005,1,2019-06-24 11:34:42,HI493527
5621,T0000005456,S005,1,2019-06-24 12:24:32,IK096992
5622,T0000005457,S005,1,2019-06-24 13:01:07,HD571515
5623,T0000005458,S005,2,2019-06-24 13:23:40,AS742617
5624,T0000005459,S001,3,2019-06-24 13:44:00,IK572153
5625,T0000005460,S004,1,2019-06-24 13:56:04,IK452215
5626,T0000005461,S003,1,2019-06-24 13:59:15,PL411913
5627,T0000005462,S003,2,2019-06-24 14:11:27,HI900494
5628,T0000005463,S002,1,2019-06-24 14:21:16,AS441031
5629,T0000005464,S004,1,2019-06-24 14:24:30,AS271899
5630,T0000005465,S004,1,2019-06-24 16:51:10,TS242084
5631,T0000005466,S001,1,2019-06-24 17:18:17,PL907890
5632,T0000005467,S004,1,2019-06-24 17:35:32,GD210507
5633,T0000005468,S002,2,2019-06-24 18:48:37,IK552816
5634,T0000005469,S003,1,2019-06-24 19:53:44,HI139822
5635,T0000005470,S002,1,2019-06-24 20:11:42,AS399435
5636,T0000005471,S003,1,2019-06-24 20:17:29,OA214272
5637,T0000005472,S004,1,2019-06-24 20:19:56,OA599018
5638,T0000005473,S001,1,2019-06-24 21:09:21,AS587750
5639,T0000005474,S005,1,2019-06-24 22:00:24,AS712913
5640,T0000005475,S005,1,2019-06-24 23:47:29,GD109842
5641,T0000005476,S004,1,2019-06-25 00:05:23,HD861345
5642,T0000005476,S002,3,2019-06-25 00:05:23,HD861345
5643,T0000005477,S001,1,2019-06-25 00:15:47,PL617565
5644,T0000005478,S003,2,2019-06-25 01:03:37,IK518694
5645,T0000005479,S004,1,2019-06-25 01:08:21,HI969840
5646,T0000005480,S001,2,2019-06-25 02:13:19,AS077151
5647,T0000005481,S002,1,2019-06-25 03:16:27,HD402002
5648,T0000005482,S005,1,2019-06-25 03:23:04,TS982817
5649,T0000005483,S001,1,2019-06-25 05:03:05,PL744590
5650,T0000005484,S004,1,2019-06-25 05:08:45,HD565792
5651,T0000005484,S005,1,2019-06-25 05:08:45,HD565792
5652,T0000005485,S003,1,2019-06-25 06:24:35,TS682265
5653,T0000005486,S005,1,2019-06-25 06:38:45,PL036627
5654,T0000005486,S005,1,2019-06-25 06:38:45,PL036627
5655,T0000005487,S001,1,2019-06-25 07:07:42,TS130392
5656,T0000005488,S003,1,2019-06-25 08:19:33,IK638789
5657,T0000005489,S001,2,2019-06-25 08:40:00,AS918754
5658,T0000005490,S003,1,2019-06-25 09:13:14,HI109765
5659,T0000005491,S005,1,2019-06-25 11:07:57,OA764380
5660,T0000005492,S002,1,2019-06-25 11:29:11,IK055692
5661,T0000005493,S002,1,2019-06-25 12:27:29,GD155364
5662,T0000005494,S005,1,2019-06-25 12:44:34,HI265546
5663,T0000005495,S003,1,2019-06-25 13:38:10,OA018910
5664,T0000005496,S003,1,2019-06-25 13:51:57,GD991251
5665,T0000005497,S001,1,2019-06-25 14:01:41,PL351450
5666,T0000005498,S002,1,2019-06-25 14:25:47,PL057547
5667,T0000005499,S001,4,2019-06-25 15:07:16,PL425556
5668,T0000005500,S001,2,2019-06-25 15:56:54,IK943660
5669,T0000005500,S005,1,2019-06-25 15:56:54,IK943660
5670,T0000005501,S005,1,2019-06-25 16:08:48,HD006808
5671,T0000005502,S005,1,2019-06-25 16:38:29,IK466573
5672,T0000005503,S001,1,2019-06-25 16:58:59,TS906632
5673,T0000005504,S002,1,2019-06-25 17:19:34,HI764799
5674,T0000005505,S001,4,2019-06-25 17:45:52,HD824079
5675,T0000005506,S005,1,2019-06-25 18:31:10,GD026761
5676,T0000005507,S001,2,2019-06-25 19:27:04,TS385275
5677,T0000005508,S004,1,2019-06-25 20:10:01,IK364005
5678,T0000005509,S001,1,2019-06-25 20:52:13,PL332864
5679,T0000005510,S004,1,2019-06-25 21:07:21,AS115149
5680,T0000005510,S003,1,2019-06-25 21:07:21,AS115149
5681,T0000005511,S001,1,2019-06-25 21:33:44,HD559223
5682,T0000005512,S005,1,2019-06-25 21:47:52,AS618299
5683,T0000005513,S002,1,2019-06-25 22:17:53,HD823059
5684,T0000005514,S001,3,2019-06-25 22:27:43,PL309891
5685,T0000005515,S001,1,2019-06-25 22:32:42,OA917517
5686,T0000005516,S005,1,2019-06-25 23:51:56,OA237366
5687,T0000005517,S005,1,2019-06-25 23:56:04,IK876176
5688,T0000005518,S005,1,2019-06-26 00:09:16,IK511263
5689,T0000005519,S002,2,2019-06-26 00:30:41,OA020755
5690,T0000005520,S005,1,2019-06-26 00:45:52,AS113826
5691,T0000005521,S001,2,2019-06-26 01:20:50,PL995866
5692,T0000005522,S004,1,2019-06-26 02:04:05,PL279584
5693,T0000005523,S003,1,2019-06-26 02:36:41,TS731637
5694,T0000005524,S003,1,2019-06-26 03:35:48,PL577070
5695,T0000005525,S003,1,2019-06-26 03:38:13,AS251169
5696,T0000005526,S001,2,2019-06-26 03:42:36,PL407755
5697,T0000005527,S002,1,2019-06-26 04:34:57,PL690532
5698,T0000005528,S001,1,2019-06-26 04:52:32,GD665518
5699,T0000005529,S002,1,2019-06-26 05:50:43,AS700549
5700,T0000005530,S003,1,2019-06-26 07:05:07,IK633711
5701,T0000005531,S004,1,2019-06-26 07:30:46,PL982189
5702,T0000005532,S003,1,2019-06-26 07:53:17,OA828946
5703,T0000005533,S001,3,2019-06-26 09:01:13,HD068817
5704,T0000005534,S005,1,2019-06-26 09:32:56,TS837282
5705,T0000005535,S001,1,2019-06-26 12:15:42,HI929904
5706,T0000005536,S005,1,2019-06-26 12:17:30,AS111667
5707,T0000005537,S002,2,2019-06-26 13:13:42,OA781562
5708,T0000005538,S003,1,2019-06-26 13:40:29,PL647280
5709,T0000005539,S005,1,2019-06-26 14:30:31,IK795481
5710,T0000005540,S005,1,2019-06-26 15:09:55,PL136393
5711,T0000005541,S005,1,2019-06-26 15:24:33,GD804357
5712,T0000005542,S005,2,2019-06-26 16:19:14,PL870239
5713,T0000005543,S005,1,2019-06-26 16:25:25,HD348931
5714,T0000005544,S001,1,2019-06-26 17:14:35,TS717899
5715,T0000005545,S005,1,2019-06-26 17:27:49,TS357226
5716,T0000005546,S001,1,2019-06-26 17:53:56,OA770978
5717,T0000005547,S002,1,2019-06-26 18:21:20,OA041099
5718,T0000005548,S002,1,2019-06-26 18:50:54,OA955085
5719,T0000005549,S001,1,2019-06-26 19:41:45,HD437482
5720,T0000005550,S003,1,2019-06-26 21:03:33,PL215752
5721,T0000005551,S001,2,2019-06-26 21:46:22,PL695626
5722,T0000005552,S004,1,2019-06-26 22:03:53,PL826676
5723,T0000005553,S001,1,2019-06-26 22:03:56,HI949100
5724,T0000005554,S004,1,2019-06-26 22:14:15,HD823059
5725,T0000005555,S001,3,2019-06-26 23:20:42,IK299335
5726,T0000005556,S002,1,2019-06-26 23:45:06,HI288209
5727,T0000005557,S003,1,2019-06-27 01:13:33,HI844112
5728,T0000005558,S001,2,2019-06-27 01:42:18,GD370248
5729,T0000005559,S003,2,2019-06-27 03:00:19,OA507872
5730,T0000005560,S003,1,2019-06-27 03:03:20,HD544869
5731,T0000005561,S003,1,2019-06-27 03:48:54,IK274884
5732,T0000005562,S002,2,2019-06-27 03:50:31,IK759414
5733,T0000005563,S001,3,2019-06-27 03:51:59,AS822877
5734,T0000005564,S002,1,2019-06-27 04:45:37,PL215097
5735,T0000005565,S005,1,2019-06-27 05:50:48,IK205407
5736,T0000005566,S004,1,2019-06-27 05:54:50,HD269790
5737,T0000005567,S002,1,2019-06-27 06:06:37,HD101700
5738,T0000005567,S004,1,2019-06-27 06:06:37,HD101700
5739,T0000005568,S001,1,2019-06-27 08:28:08,PL344424
5740,T0000005569,S003,1,2019-06-27 08:29:50,HD251544
5741,T0000005570,S004,1,2019-06-27 09:55:45,HI601096
5742,T0000005571,S005,1,2019-06-27 09:58:41,AS466656
5743,T0000005572,S001,1,2019-06-27 10:24:15,GD150760
5744,T0000005573,S004,1,2019-06-27 11:09:43,HD864513
5745,T0000005574,S001,1,2019-06-27 11:29:07,OA567188
5746,T0000005575,S004,1,2019-06-27 13:37:49,HI060699
5747,T0000005576,S002,1,2019-06-27 14:17:06,IK013691
5748,T0000005577,S002,1,2019-06-27 14:33:22,PL351450
5749,T0000005578,S001,2,2019-06-27 14:36:38,OA514276
5750,T0000005579,S003,1,2019-06-27 15:31:27,HD864513
5751,T0000005580,S002,2,2019-06-27 15:59:29,IK929378
5752,T0000005581,S002,1,2019-06-27 16:19:31,HI312309
5753,T0000005582,S001,1,2019-06-27 16:24:06,HI487042
5754,T0000005583,S002,2,2019-06-27 16:46:32,GD893916
5755,T0000005584,S001,1,2019-06-27 16:59:03,TS236568
5756,T0000005585,S003,2,2019-06-27 17:03:52,HD992446
5757,T0000005586,S001,1,2019-06-27 18:12:20,PL287707
5758,T0000005587,S002,1,2019-06-27 18:29:04,PL765022
5759,T0000005588,S005,1,2019-06-27 18:29:48,HD666225
5760,T0000005589,S001,2,2019-06-27 19:09:46,OA695959
5761,T0000005590,S003,1,2019-06-27 19:10:32,GD725119
5762,T0000005591,S005,1,2019-06-27 20:09:52,AS506797
5763,T0000005592,S003,1,2019-06-27 20:35:44,HI302835
5764,T0000005593,S002,1,2019-06-27 21:04:05,IK612587
5765,T0000005594,S005,1,2019-06-27 21:19:56,GD915723
5766,T0000005595,S001,2,2019-06-27 22:50:27,GD029189
5767,T0000005596,S003,1,2019-06-27 22:57:17,TS810276
5768,T0000005597,S003,1,2019-06-27 23:05:39,IK051737
5769,T0000005598,S001,1,2019-06-28 00:51:35,HD502728
5770,T0000005598,S001,3,2019-06-28 00:51:35,HD502728
5771,T0000005598,S003,1,2019-06-28 00:51:35,HD502728
5772,T0000005599,S002,2,2019-06-28 00:52:55,OA986148
5773,T0000005600,S003,1,2019-06-28 01:14:12,HI780815
5774,T0000005601,S001,2,2019-06-28 02:43:19,TS420499
5775,T0000005601,S001,1,2019-06-28 02:43:19,TS420499
5776,T0000005602,S002,1,2019-06-28 02:52:49,TS969622
5777,T0000005603,S002,1,2019-06-28 03:13:22,HD671982
5778,T0000005604,S005,1,2019-06-28 04:15:13,HD438863
5779,T0000005605,S003,1,2019-06-28 05:03:18,HI826338
5780,T0000005606,S004,1,2019-06-28 06:16:20,IK629720
5781,T0000005607,S001,1,2019-06-28 06:19:29,TS068752
5782,T0000005608,S002,2,2019-06-28 06:26:59,GD489678
5783,T0000005609,S001,1,2019-06-28 07:04:31,OA955085
5784,T0000005610,S005,1,2019-06-28 07:06:25,PL325020
5785,T0000005611,S004,1,2019-06-28 07:12:44,PL891875
5786,T0000005612,S001,1,2019-06-28 07:53:05,IK544197
5787,T0000005613,S003,1,2019-06-28 07:56:12,OA917468
5788,T0000005614,S005,1,2019-06-28 08:52:09,PL980829
5789,T0000005615,S004,1,2019-06-28 09:22:32,OA653324
5790,T0000005616,S001,1,2019-06-28 09:39:12,AS844339
5791,T0000005617,S004,1,2019-06-28 10:29:40,OA698422
5792,T0000005618,S001,1,2019-06-28 11:46:11,IK850378
5793,T0000005619,S005,1,2019-06-28 12:11:36,OA510985
5794,T0000005620,S002,2,2019-06-28 12:48:11,TS797358
5795,T0000005621,S005,1,2019-06-28 12:55:45,PL417119
5796,T0000005622,S004,1,2019-06-28 13:02:13,IK603991
5797,T0000005623,S003,2,2019-06-28 13:50:36,TS554434
5798,T0000005624,S004,1,2019-06-28 13:55:09,HD769845
5799,T0000005625,S005,1,2019-06-28 14:45:09,PL471011
5800,T0000005626,S003,1,2019-06-28 15:18:07,PL823122
5801,T0000005626,S004,1,2019-06-28 15:18:07,PL823122
5802,T0000005627,S001,1,2019-06-28 16:26:25,GD911056
5803,T0000005628,S002,1,2019-06-28 16:31:53,PL759951
5804,T0000005629,S003,1,2019-06-28 16:47:45,HI092194
5805,T0000005630,S002,1,2019-06-28 16:49:18,GD957280
5806,T0000005631,S005,1,2019-06-28 17:11:19,HI450290
5807,T0000005632,S005,1,2019-06-28 18:46:22,PL447530
5808,T0000005633,S001,2,2019-06-28 19:41:45,OA829464
5809,T0000005634,S005,1,2019-06-28 20:54:04,GD350549
5810,T0000005635,S001,1,2019-06-28 21:14:26,OA316605
5811,T0000005636,S005,1,2019-06-28 22:03:56,OA803393
5812,T0000005637,S002,1,2019-06-28 22:30:04,OA401352
5813,T0000005638,S003,2,2019-06-28 22:37:20,OA252665
5814,T0000005639,S002,1,2019-06-28 22:39:29,IK251979
5815,T0000005640,S004,1,2019-06-29 00:30:48,PL776592
5816,T0000005641,S003,1,2019-06-29 01:15:32,OA273247
5817,T0000005642,S003,1,2019-06-29 01:17:49,PL456313
5818,T0000005643,S001,1,2019-06-29 01:23:08,HD076496
5819,T0000005644,S001,1,2019-06-29 02:56:08,AS112674
5820,T0000005645,S001,1,2019-06-29 03:12:03,PL881347
5821,T0000005646,S003,1,2019-06-29 03:54:37,TS414581
5822,T0000005647,S005,1,2019-06-29 05:10:57,TS838496
5823,T0000005648,S004,1,2019-06-29 06:21:36,TS667330
5824,T0000005649,S001,1,2019-06-29 07:36:25,PL964421
5825,T0000005650,S001,1,2019-06-29 08:07:21,PL083738
5826,T0000005651,S004,1,2019-06-29 08:51:22,HD661448
5827,T0000005652,S001,1,2019-06-29 09:15:04,HI599889
5828,T0000005653,S002,2,2019-06-29 10:13:01,OA506453
5829,T0000005654,S003,1,2019-06-29 10:14:32,HD992446
5830,T0000005655,S005,1,2019-06-29 10:48:50,GD064521
5831,T0000005656,S003,1,2019-06-29 11:04:11,IK292139
5832,T0000005657,S005,1,2019-06-29 11:13:17,HI879414
5833,T0000005658,S005,1,2019-06-29 11:19:03,HD052466
5834,T0000005659,S004,1,2019-06-29 11:57:40,PL950758
5835,T0000005660,S001,1,2019-06-29 12:35:08,TS298879
5836,T0000005661,S003,1,2019-06-29 12:48:40,GD665518
5837,T0000005662,S005,1,2019-06-29 13:19:47,AS501123
5838,T0000005663,S005,1,2019-06-29 13:22:22,TS568764
5839,T0000005664,S002,1,2019-06-29 15:20:42,IK453330
5840,T0000005665,S005,1,2019-06-29 16:26:26,HI994221
5841,T0000005666,S003,1,2019-06-29 16:30:01,PL615581
5842,T0000005667,S003,1,2019-06-29 16:30:33,AS771307
5843,T0000005667,S001,1,2019-06-29 16:30:33,AS771307
5844,T0000005668,S005,1,2019-06-29 17:09:21,OA012423
5845,T0000005669,S001,3,2019-06-29 17:47:07,IK631448
5846,T0000005670,S002,2,2019-06-29 17:51:54,IK641262
5847,T0000005671,S001,3,2019-06-29 18:22:35,TS179639
5848,T0000005672,S001,2,2019-06-29 19:28:08,GD326524
5849,T0000005673,S005,1,2019-06-29 19:31:04,AS345508
5850,T0000005674,S005,1,2019-06-29 20:18:00,GD138948
5851,T0000005675,S004,1,2019-06-29 21:20:41,HI926999
5852,T0000005676,S001,1,2019-06-29 21:34:47,PL325020
5853,T0000005677,S001,2,2019-06-29 22:46:34,HD666936
5854,T0000005678,S002,1,2019-06-30 00:31:06,AS603613
5855,T0000005679,S001,2,2019-06-30 01:14:20,AS972005
5856,T0000005680,S002,1,2019-06-30 01:30:04,TS246098
5857,T0000005681,S003,1,2019-06-30 01:30:52,AS875048
5858,T0000005682,S001,1,2019-06-30 01:41:18,HD194702
5859,T0000005682,S001,1,2019-06-30 01:41:18,HD194702
5860,T0000005683,S003,1,2019-06-30 02:23:09,PL666557
5861,T0000005684,S005,1,2019-06-30 02:36:36,TS085215
5862,T0000005684,S004,1,2019-06-30 02:36:36,TS085215
5863,T0000005685,S002,1,2019-06-30 04:23:53,HD048025
5864,T0000005686,S005,1,2019-06-30 04:25:55,GD081993
5865,T0000005687,S002,1,2019-06-30 04:33:14,PL320453
5866,T0000005688,S001,2,2019-06-30 05:40:26,PL964230
5867,T0000005689,S002,1,2019-06-30 05:54:04,AS366153
5868,T0000005690,S002,1,2019-06-30 06:51:36,PL046622
5869,T0000005691,S005,1,2019-06-30 07:14:40,TS321426
5870,T0000005691,S002,1,2019-06-30 07:14:40,TS321426
5871,T0000005692,S001,1,2019-06-30 07:21:23,PL877142
5872,T0000005693,S005,1,2019-06-30 07:33:08,IK569155
5873,T0000005694,S003,2,2019-06-30 08:14:56,TS490052
5874,T0000005695,S002,3,2019-06-30 09:50:41,HI227285
5875,T0000005696,S005,1,2019-06-30 11:15:14,PL433500
5876,T0000005697,S002,1,2019-06-30 12:07:14,PL174258
5877,T0000005698,S002,3,2019-06-30 12:41:58,HI078880
5878,T0000005699,S004,1,2019-06-30 13:18:58,OA834676
5879,T0000005700,S004,2,2019-06-30 13:21:05,OA143589
5880,T0000005701,S001,2,2019-06-30 13:59:47,HI433894
5881,T0000005702,S004,1,2019-06-30 14:06:56,HI345781
5882,T0000005703,S002,1,2019-06-30 15:02:18,TS014817
5883,T0000005704,S004,1,2019-06-30 15:05:57,IK330019
5884,T0000005705,S005,1,2019-06-30 15:09:17,HI049184
5885,T0000005706,S001,1,2019-06-30 15:17:45,IK165785
5886,T0000005707,S005,1,2019-06-30 15:23:59,HD403941
5887,T0000005708,S001,2,2019-06-30 15:40:08,TS649822
5888,T0000005709,S005,1,2019-06-30 15:57:04,HD459890
5889,T0000005710,S002,1,2019-06-30 16:18:56,HI295053
5890,T0000005711,S005,1,2019-06-30 16:53:12,IK252166
5891,T0000005712,S003,1,2019-06-30 17:58:24,TS558026
5892,T0000005713,S001,1,2019-06-30 18:09:19,PL500772
5893,T0000005714,S001,1,2019-06-30 18:38:55,PL659401
5894,T0000005714,S002,1,2019-06-30 18:38:55,PL659401
5895,T0000005715,S002,1,2019-06-30 18:54:18,AS660812
5896,T0000005716,S001,1,2019-06-30 20:03:44,OA998167
5897,T0000005717,S005,1,2019-06-30 21:12:36,AS766856
5898,T0000005718,S002,1,2019-06-30 23:31:39,IK446361
5899,T0000005718,S003,1,2019-06-30 23:31:39,IK446361
5900,T0000005719,S005,1,2019-06-30 23:35:42,HD109539
5901,T0000005720,S005,1,2019-07-01 00:19:44,PL145577
5902,T0000005721,S004,1,2019-07-01 02:19:53,OA215175
5903,T0000005722,S001,1,2019-07-01 02:39:30,OA755989
5904,T0000005723,S001,1,2019-07-01 03:17:51,AS491747
5905,T0000005724,S002,1,2019-07-01 03:40:12,PL634236
5906,T0000005725,S001,1,2019-07-01 04:45:04,AS704643
5907,T0000005726,S001,2,2019-07-01 05:00:10,GD124507
5908,T0000005727,S001,1,2019-07-01 05:55:36,OA680638
5909,T0000005728,S005,1,2019-07-01 06:24:41,IK460546
5910,T0000005729,S004,1,2019-07-01 06:27:57,TS619017
5911,T0000005730,S001,3,2019-07-01 06:39:21,IK466976
5912,T0000005731,S005,1,2019-07-01 08:02:09,HD852520
5913,T0000005732,S004,1,2019-07-01 08:23:32,TS351797
5914,T0000005732,S003,1,2019-07-01 08:23:32,TS351797
5915,T0000005733,S005,1,2019-07-01 10:48:56,AS772036
5916,T0000005734,S001,1,2019-07-01 11:14:11,TS886985
5917,T0000005735,S001,2,2019-07-01 11:44:41,PL990383
5918,T0000005736,S001,2,2019-07-01 11:55:05,PL564760
5919,T0000005736,S001,3,2019-07-01 11:55:05,PL564760
5920,T0000005737,S002,1,2019-07-01 12:27:56,HI965956
5921,T0000005738,S002,2,2019-07-01 13:07:12,HI155985
5922,T0000005738,S005,1,2019-07-01 13:07:12,HI155985
5923,T0000005739,S005,1,2019-07-01 14:02:36,IK059828
5924,T0000005739,S005,1,2019-07-01 14:02:36,IK059828
